EventTime	Type	Energy_MeV	Time_ns
6072	proton	0.866164	8.140334
6072	proton	0.000761	8.141897
6083	proton	0.130962	9.568464
6083	proton	0.006526	9.568833
6084	proton	2.302402	7.791483
6084	proton	0.872748	7.795173
6084	proton	0.013504	7.796748
6085	proton	0.291621	8.567443
6085	proton	0.004410	8.568012
6087	proton	0.018730	8.720014
6093	proton	1.930012	8.933584
6093	proton	0.441907	8.937074
6093	proton	0.003534	8.937874
6097	proton	1.770196	10.111522
6097	proton	0.221265	10.114854
6117	proton	0.398336	9.693552
6117	proton	1.727397	9.363758
6117	proton	0.145959	9.367037
6147	proton	0.477368	9.439393
6147	proton	1.634129	8.807733
6147	proton	0.013592	8.810875
6152	proton	0.603628	9.167330
6152	proton	0.003920	9.168406
6153	proton	1.953784	9.029432
6153	proton	0.463312	9.032940
6180	proton	0.048041	9.954872
6180	proton	2.237160	9.021652
6180	proton	0.885103	9.025318
6186	proton	0.059705	8.570800
6186	proton	0.001731	8.571105
6196	proton	1.986657	9.554534
6196	proton	0.487796	9.558067
6200	proton	0.841209	9.388439
6200	proton	0.007271	9.389954
6200	proton	1.462741	9.316874
6211	proton	1.395515	8.632190
6211	proton	0.001389	8.634839
6212	proton	1.070317	9.714736
6212	proton	0.003977	9.716703
6215	proton	1.850545	9.031153
6215	proton	0.310713	9.034572
6215	proton	0.005629	9.035168
6217	proton	0.358358	9.279450
6217	proton	0.008539	9.280118
6237	proton	1.322882	9.363994
6237	proton	0.007408	9.366486
6240	proton	0.140813	10.463813
6240	proton	0.006809	10.464192
6240	proton	0.077170	10.015013
6240	proton	0.264511	8.892970
6240	proton	0.006146	8.893501
6240	proton	2.014560	8.787430
6240	proton	0.500550	8.790982
6248	proton	1.426578	8.767989
6269	proton	0.668722	9.868730
6269	proton	0.010756	9.869923
6272	proton	0.056182	17.834812
6272	proton	0.194846	10.977378
6272	proton	1.806296	9.600547
6272	proton	0.216394	9.603920
6272	proton	0.000818	9.604387
6273	proton	2.225903	9.302060
6273	proton	0.818218	9.305722
6292	proton	2.132845	8.374457
6292	proton	0.681531	8.378077
6293	proton	0.085440	8.927871
6293	proton	0.003569	8.928198
6293	proton	2.206805	8.653255
6293	proton	0.756630	8.656909
6295	proton	2.040322	9.135035
6295	proton	0.620383	9.138603
6295	proton	0.008504	9.139708
6296	proton	1.037161	9.222651
6296	proton	0.005361	9.224550
6305	proton	0.128714	8.997872
6314	proton	1.310004	9.367538
6314	proton	0.001733	9.370003
6315	proton	1.446058	10.488773
6315	proton	0.009033	10.491531
6315	proton	0.003490	10.491706
6321	proton	0.745814	9.373500
6321	proton	0.004902	9.374834
6326	proton	0.157118	9.628604
6326	proton	0.003170	9.629000
6335	proton	0.665313	9.110274
6341	proton	0.867585	9.094331
6344	proton	0.372323	8.785627
6344	proton	2.134392	8.762285
6344	proton	0.679295	8.765905
6344	proton	0.012662	8.767117
6346	proton	0.232009	8.509023
6353	proton	1.021025	9.316250
6369	proton	1.603301	9.353151
6369	proton	0.011721	9.356239
6379	proton	0.620364	9.797056
6383	proton	0.167765	8.227870
6391	proton	1.369576	8.825881
6391	proton	0.013220	8.828474
6395	proton	1.328214	8.841605
6395	proton	0.028738	8.844109
6396	proton	0.566394	9.160151
6396	proton	0.015601	9.161162
6396	proton	1.200449	8.981319
6396	proton	0.001537	8.983553
6409	proton	0.236641	8.731719
6409	proton	0.000815	8.732213
6412	proton	0.209469	9.556283
6412	proton	0.004504	9.556741
6416	proton	2.439218	9.259405
6416	proton	1.140908	9.263135
6416	proton	0.009489	9.265246
6417	proton	1.121240	8.860211
6420	proton	0.174692	9.037280
6423	proton	1.014393	8.984549
6423	proton	0.013694	8.986403
6428	proton	1.390261	8.820786
6428	proton	0.015484	8.823424
6432	proton	2.288908	9.452006
6432	proton	0.899061	9.455691
6432	proton	0.005292	9.457317
6447	proton	2.237638	9.314091
6447	proton	0.833286	9.317757
6447	proton	0.026025	9.319256
6454	proton	0.008113	11.238007
6454	proton	0.032899	10.770538
6454	proton	0.122094	10.712868
6454	proton	0.000866	10.713228
6454	proton	0.081387	10.006807
6454	proton	2.316801	9.164325
6454	proton	0.949324	9.168019
6461	proton	1.673222	9.064745
6461	proton	0.081332	9.067948
6473	proton	2.197662	9.626769
6473	proton	0.775493	9.630419
6473	proton	0.010380	9.631808
6473	proton	0.000897	9.631996
6475	proton	0.805512	9.440614
6481	proton	0.577898	8.937089
6481	proton	0.001683	8.938120
6483	proton	1.205830	9.335301
6483	proton	0.033671	9.337547
6484	proton	0.686900	8.812735
6490	proton	0.226576	9.867999
6494	proton	1.917742	9.011720
6494	proton	0.431735	9.015199
6494	proton	0.005099	9.015983
6501	proton	1.121749	9.552973
6501	proton	0.002800	9.555044
6516	proton	1.336536	9.799393
6516	proton	0.958201	8.647019
6519	proton	0.858548	9.824171
6523	proton	1.536794	9.567151
6526	proton	0.225456	10.101261
6526	proton	1.956273	9.596174
6526	proton	0.473880	9.599685
6534	proton	0.257515	9.659837
6534	proton	0.003740	9.660358
6534	proton	0.629486	9.233824
6534	proton	1.504456	8.753668
6534	proton	0.019177	8.756555
6539	proton	3.044061	7.643842
6539	proton	1.823118	7.647659
6539	proton	0.294945	7.651051
6543	proton	1.852147	8.910046
6543	proton	0.326822	8.913467
6544	proton	1.312997	9.216006
6547	proton	1.847058	9.078026
6547	proton	0.302058	9.081442
6547	proton	0.005249	9.082026
6	proton	1.507194	9.486104
10	proton	0.032691	8.912085
10	proton	0.001261	8.912365
26	proton	1.993747	9.240219
26	proton	0.553639	9.243756
27	proton	2.490513	8.317263
27	proton	1.135886	8.321006
27	proton	0.021246	8.323106
39	proton	1.242935	9.177425
39	proton	0.001896	9.179748
40	proton	0.670125	9.209288
40	proton	0.012355	9.210483
65	proton	0.905728	9.152636
65	proton	0.002308	9.154275
77	proton	2.577698	7.603041
77	proton	1.287455	7.606802
88	proton	1.747407	9.077924
88	proton	0.200946	9.081229
88	proton	0.003804	9.081676
95	proton	0.035666	9.059171
95	proton	1.252872	9.014977
95	proton	0.004760	9.017321
97	proton	0.175466	9.066674
100	proton	2.177790	9.640400
100	proton	0.743832	9.644041
100	proton	0.004514	9.645372
103	proton	1.709619	9.608588
103	proton	0.114193	9.611844
105	proton	0.438232	9.419708
108	proton	2.121393	8.744760
108	proton	0.727829	8.748373
109	proton	1.831840	9.797815
109	proton	0.285711	9.801216
117	proton	0.486529	9.062291
127	proton	0.220916	9.186452
127	proton	0.001174	9.186925
127	proton	2.033369	9.087703
127	proton	0.536585	9.091267
127	proton	0.001597	9.092226
146	proton	1.685892	9.544859
146	proton	0.096787	9.548081
146	proton	0.585487	9.509194
146	proton	0.011403	9.510238
162	proton	1.135097	8.655503
165	proton	2.711385	8.123611
165	proton	1.410464	8.127393
213	proton	1.993815	10.270788
213	proton	0.520307	10.274325
217	proton	1.991769	8.812215
217	proton	0.494958	8.815751
231	proton	2.186235	8.090923
231	proton	0.742568	8.094567
231	proton	0.012113	8.095896
231	proton	0.004818	8.096097
243	proton	1.430003	9.420107
243	proton	0.009678	9.422831
245	proton	1.738819	9.384520
245	proton	0.162760	9.387814
249	proton	0.824347	9.496878
251	proton	1.638175	7.544053
252	proton	1.087409	8.836335
252	proton	0.007565	8.838336
254	proton	0.516139	8.221146
255	proton	1.234874	9.070370
255	proton	0.000205	9.072677
259	proton	1.325271	9.354300
260	proton	0.034223	8.707790
260	proton	0.001488	8.708071
271	proton	0.149356	9.671543
277	proton	0.192374	9.401191
280	proton	1.026955	8.990519
287	proton	0.062640	10.379327
287	proton	0.003808	10.379633
287	proton	1.137473	9.979995
287	proton	0.017652	9.982098
287	proton	0.472057	9.794965
290	proton	0.612139	9.258038
299	proton	1.272435	9.540077
299	proton	0.011521	9.542462
299	proton	0.000562	9.542659
320	proton	0.288844	9.931957
320	proton	0.000829	9.932522
328	proton	0.649153	10.083857
328	proton	1.546044	9.326944
337	proton	2.295008	9.168273
337	proton	0.943279	9.171960
337	proton	0.001224	9.173673
338	proton	0.477636	8.749050
338	proton	0.010023	8.749909
339	proton	1.214743	8.812495
339	proton	0.016034	8.814759
340	proton	0.265895	10.003919
340	proton	0.000971	10.004451
343	proton	0.125319	9.249697
349	proton	0.548660	9.359542
349	proton	0.020171	9.360522
349	proton	0.001327	9.360786
352	proton	2.066146	8.954890
352	proton	0.614329	8.958474
365	proton	1.647202	9.724180
365	proton	0.061139	9.727343
370	proton	0.815331	9.394636
374	proton	1.356816	9.068210
377	proton	2.426826	8.551996
377	proton	1.069261	8.555722
377	proton	0.009612	8.557687
381	proton	0.690447	8.477636
383	proton	1.594957	9.600113
383	proton	0.023748	9.603186
385	proton	1.413171	9.080016
402	proton	0.094431	12.054791
402	proton	0.000732	12.055125
402	proton	0.013441	11.812710
402	proton	0.002073	11.812919
402	proton	2.261731	9.351713
402	proton	0.856538	9.355388
402	proton	0.004201	9.356932
405	proton	0.104616	9.739932
419	proton	1.903389	9.409222
419	proton	0.389755	9.412690
419	proton	0.012459	9.413406
446	proton	0.511154	7.904530
452	proton	3.158447	8.134966
452	proton	1.970140	8.138791
452	proton	0.487714	8.142311
452	proton	0.004605	8.143188
455	proton	0.001883	20.243701
455	proton	0.006594	16.475614
455	proton	0.025624	14.340517
455	proton	0.004392	14.340789
455	proton	0.031423	14.056914
455	proton	0.227229	10.184537
455	proton	0.012843	9.665794
455	proton	0.000683	9.666000
455	proton	2.308234	9.042777
455	proton	0.949488	9.046469
457	proton	0.174958	9.767172
463	proton	0.426988	8.828608
468	proton	1.815302	8.707671
468	proton	0.307336	8.711054
468	proton	0.005769	8.711646
471	proton	0.036617	12.053992
471	proton	2.381584	8.898274
471	proton	0.974541	8.901989
471	proton	0.000233	8.903763
480	proton	0.027536	10.377955
480	proton	2.162004	9.065548
480	proton	0.748869	9.069182
488	proton	1.846706	9.528485
488	proton	0.310176	9.531900
492	proton	1.776984	9.196490
492	proton	0.188709	9.199830
507	proton	0.825006	8.036720
507	proton	0.017819	8.038203
518	proton	0.313486	8.910948
518	proton	0.001067	8.911548
520	proton	0.098236	9.712223
523	proton	0.697677	9.519673
535	proton	2.188171	9.614496
535	proton	0.768984	9.618141
537	proton	1.047005	9.578652
537	proton	0.012474	9.580571
551	proton	0.063287	9.693112
551	proton	0.002207	9.693419
551	proton	2.498712	8.720568
551	proton	1.182703	8.724312
551	proton	0.008617	8.726509
553	proton	1.099943	9.239548
563	proton	0.291760	8.185582
576	proton	1.787480	9.150134
576	proton	0.251773	9.153487
581	proton	1.768449	9.765602
581	proton	0.193646	9.768933
587	proton	0.061809	9.215803
591	proton	1.360263	9.008241
591	proton	0.017638	9.010814
593	proton	0.137094	9.199753
594	proton	0.379051	8.590730
594	proton	0.006881	8.591430
595	proton	1.979719	9.958317
595	proton	0.471511	9.961844
604	proton	0.266816	9.495340
604	proton	0.003878	9.495874
606	proton	0.180620	8.546214
606	proton	0.688442	8.542021
610	proton	1.421044	8.146323
620	proton	0.149544	9.047633
620	proton	0.002129	9.048022
620	proton	2.082180	8.759862
620	proton	0.652075	8.763455
633	proton	2.116612	8.650648
633	proton	0.716143	8.654259
633	proton	0.000884	8.655538
641	proton	1.193404	10.066251
641	proton	0.323883	9.818802
641	proton	0.010838	9.819418
641	proton	0.000928	9.819609
646	proton	0.303298	7.998072
656	proton	0.073514	8.673935
656	proton	0.002357	8.674251
656	proton	1.637467	8.546462
656	proton	0.047656	8.549609
656	proton	1.061762	8.543447
668	proton	0.888517	8.272410
679	proton	2.013839	9.031192
679	proton	0.538235	9.034743
679	proton	0.001445	9.035705
684	proton	1.939288	8.836417
684	proton	0.450217	8.839914
684	proton	0.004093	8.840728
689	proton	1.210641	8.815836
691	proton	1.068807	9.602251
691	proton	0.012714	9.604215
703	proton	0.613295	8.695241
703	proton	0.006331	8.696334
704	proton	0.753592	9.478835
711	proton	0.443905	9.309303
711	proton	0.004019	9.310107
713	proton	2.302728	8.389695
713	proton	0.931235	8.393385
713	proton	0.011435	8.395074
734	proton	0.373059	8.851123
734	proton	0.000961	8.851813
748	proton	1.258208	8.806338
750	proton	1.340100	8.196653
774	proton	1.858423	8.122193
774	proton	0.326989	8.125619
778	proton	1.458617	9.152204
778	proton	0.006914	9.154990
779	proton	1.767389	9.507481
779	proton	0.206705	9.510810
785	proton	1.917647	9.439751
785	proton	0.370381	9.443230
785	proton	0.006803	9.443917
802	proton	2.229705	9.250116
802	proton	0.816354	9.253779
802	proton	0.008818	9.255246
809	proton	2.289477	8.847395
809	proton	0.950745	8.851081
814	proton	2.126954	8.716309
814	proton	0.726224	8.719926
816	proton	1.848485	9.500327
816	proton	0.263525	9.503744
816	proton	0.004454	9.504274
823	proton	1.577682	7.918959
823	proton	0.002997	7.921999
838	proton	0.013095	9.361004
838	proton	0.000907	9.361211
838	proton	2.245883	9.219575
838	proton	0.887459	9.223244
839	proton	0.771514	9.975178
839	proton	1.138891	9.036406
839	proton	0.015603	9.038512
839	proton	0.001312	9.038733
849	proton	1.280647	9.125411
873	proton	0.745079	9.601239
880	proton	1.333256	7.796629
880	proton	0.008683	7.799143
889	proton	2.580716	8.345412
889	proton	1.273081	8.349172
900	proton	0.414600	9.280683
900	proton	0.005598	9.281439
900	proton	1.464927	9.210065
906	proton	0.848622	10.724004
906	proton	0.014595	10.725533
913	proton	0.097112	9.076745
913	proton	0.003302	9.077082
918	proton	0.780926	9.075035
918	proton	0.003783	9.076435
918	proton	0.033828	8.883090
931	proton	1.099435	8.516565
934	proton	0.385354	8.558019
944	proton	0.220125	9.093510
944	proton	0.001028	9.093982
946	proton	1.292119	8.347927
954	proton	0.241339	9.794916
954	proton	1.257185	9.107849
958	proton	1.893967	8.297916
958	proton	0.338352	8.301375
975	proton	0.839614	9.817181
975	proton	0.002122	9.818692
986	proton	1.252144	8.321005
986	proton	0.010253	8.323347
986	proton	0.000987	8.323534
994	proton	0.281705	8.835325
994	proton	0.009985	8.835879
1004	proton	2.451999	8.139250
1004	proton	1.104041	8.142984
1007	proton	0.220601	9.399313
1007	proton	0.005615	9.399785
1008	proton	2.077203	9.114425
1008	proton	0.643716	9.118014
1008	proton	0.002633	9.119162
1011	proton	1.014731	7.742250
1011	proton	0.006690	7.744105
1034	proton	1.308220	8.908828
1034	proton	0.017657	8.911290
1035	proton	1.198697	10.006045
1043	proton	0.190085	10.372039
1049	proton	1.865391	8.818855
1049	proton	0.315456	8.822289
1049	proton	0.005896	8.822892
1059	proton	0.862604	9.558325
1059	proton	0.003073	9.559880
1060	proton	1.851375	8.250237
1060	proton	0.318287	8.253657
1064	proton	1.993975	8.871822
1064	proton	0.539590	8.875359
1067	proton	1.061489	10.253561
1070	proton	0.567684	9.629606
1073	proton	0.398801	9.402206
1083	proton	1.997863	8.667646
1083	proton	0.523855	8.671186
1083	proton	0.011458	8.672123
1084	proton	1.914799	8.916696
1084	proton	0.432496	8.920173
1084	proton	0.012203	8.920958
1093	proton	0.620117	8.754911
1093	proton	0.000775	8.756016
1093	proton	0.197107	8.709059
1107	proton	0.017964	9.199620
1109	proton	1.562322	9.730864
1120	proton	0.140106	10.039448
1120	proton	0.003323	10.039826
1141	proton	2.039800	9.437527
1141	proton	0.577881	9.441095
1141	proton	0.001712	9.442125
1149	proton	0.126610	8.349125
1149	proton	0.001142	8.349490
1154	proton	1.783952	7.496683
1154	proton	0.223533	7.500032
1166	proton	1.158466	8.887160
1166	proton	0.002281	8.889307
1174	proton	0.195207	9.562906
1175	proton	1.405063	9.134627
1175	proton	0.036604	9.137296
1179	proton	0.034063	10.614269
1179	proton	2.140861	9.186724
1179	proton	0.690528	9.190347
1179	proton	0.006546	9.191579
1180	proton	0.414831	10.088950
1180	proton	0.008954	10.089706
1196	proton	2.151714	9.041722
1196	proton	0.692436	9.045351
1204	proton	2.529962	8.680897
1204	proton	1.204799	8.684648
1204	proton	0.011880	8.686891
1204	proton	0.002820	8.687091
1205	proton	0.553533	9.980631
1205	proton	0.005442	9.981619
1220	proton	1.020355	9.348310
1222	proton	0.111799	11.426813
1222	proton	0.001714	11.427163
1222	proton	2.101925	9.252419
1222	proton	0.659216	9.256022
1222	proton	0.011413	9.257198
1226	proton	1.729098	9.684363
1226	proton	0.139674	9.687644
1245	proton	0.486018	8.118715
1266	proton	0.988539	8.719329
1266	proton	0.001388	8.721131
1278	proton	0.762571	9.434737
1278	proton	1.326949	8.771617
1292	proton	2.082338	8.624212
1292	proton	0.697004	8.627804
1292	proton	0.008085	8.629048
1303	proton	2.219645	8.962104
1303	proton	0.818587	8.965763
1303	proton	0.009434	8.967234
1320	proton	1.780170	9.277509
1320	proton	0.236352	9.280853
1323	proton	0.361221	9.510815
1328	proton	1.804359	8.782722
1328	proton	0.248430	8.786093
1328	proton	0.003856	8.786602
1328	proton	0.447215	8.414944
1337	proton	0.701108	8.936568
1337	proton	0.018517	8.937819
1337	proton	1.075590	8.881699
1338	proton	0.093445	9.721253
1338	proton	0.009424	9.721586
1338	proton	0.000998	9.721765
1347	proton	0.679039	7.807678
1347	proton	0.002644	7.808889
1353	proton	0.014075	9.393692
1353	proton	0.001350	9.393905
1360	proton	2.344851	8.706062
1360	proton	0.977291	8.709766
1375	proton	0.096671	8.654808
1402	proton	1.210943	8.742651
1402	proton	0.009377	8.744907
1414	proton	1.198775	9.174153
1419	proton	1.266663	9.607351
1420	proton	1.417889	8.906445
1420	proton	0.985335	8.794771
1420	proton	0.022301	8.796566
1421	proton	0.077299	11.988486
1421	proton	2.362630	9.373543
1421	proton	0.970993	9.377252
1422	proton	1.197971	9.438438
1433	proton	1.343639	9.466624
1433	proton	0.027062	9.469161
1433	proton	0.002628	9.469434
1454	proton	2.614221	8.072481
1454	proton	1.303060	8.076248
1463	proton	0.287307	9.523751
1467	proton	0.000891	16.309741
1467	proton	0.003026	11.951131
1467	proton	0.025004	11.423409
1467	proton	0.109498	10.756979
1467	proton	0.001055	10.757328
1467	proton	2.448491	9.073855
1467	proton	1.112723	9.077587
1471	proton	1.280901	7.639275
1472	proton	0.080963	10.037392
1488	proton	0.110704	8.287104
1490	proton	2.199611	9.439180
1490	proton	0.836514	9.442831
1490	proton	0.020311	9.444336
1490	proton	0.003047	9.444601
1493	proton	0.731730	9.017521
1495	proton	0.027644	9.644180
1495	proton	0.170091	9.474748
1495	proton	0.006919	9.475159
1495	proton	0.000602	9.475306
1495	proton	2.261227	9.065187
1495	proton	0.855662	9.068862
1495	proton	0.016581	9.070404
1501	proton	0.500584	8.976605
1501	proton	0.001240	8.977503
1509	proton	0.027889	14.215155
1509	proton	0.173457	10.033610
1509	proton	0.004270	10.034025
1509	proton	2.065636	9.537243
1509	proton	0.628746	9.540826
1514	proton	1.058675	9.340881
1514	proton	0.016956	9.342823
1515	proton	0.329799	9.199604
1532	proton	0.127342	11.342286
1532	proton	0.002261	11.342652
1533	proton	0.755927	8.863681
1533	proton	0.004268	8.865034
1546	proton	0.697540	10.005151
1547	proton	2.347627	9.175297
1547	proton	0.987165	9.179001
1570	proton	1.161965	8.518078
1571	proton	0.977031	9.273634
1571	proton	0.001665	9.275413
1574	proton	1.693412	8.826112
1574	proton	0.119594	8.829345
1574	proton	0.004910	8.829703
1577	proton	0.192526	8.565891
1577	proton	0.001479	8.566328
1577	proton	2.762266	8.119002
1577	proton	1.493868	8.122790
1577	proton	0.007419	8.125654
1586	proton	1.898432	9.495090
1586	proton	0.368978	9.498553
1589	proton	1.598686	9.412235
1589	proton	0.028184	9.415314
1589	proton	0.001318	9.415589
1609	proton	1.316812	9.640169
1609	proton	0.010114	9.642648
1610	proton	2.097223	9.526409
